"domain","collect","tags_str"
"00-mail.net","1622851200","['spam']"
"000codashoppfreee-771.duckdns.org","1622851200","['phishing']"
"0098732vb.000webhostapp.com","1622851200","['phishing']"
"00banc0we8pichi.000webhostapp.com","1622851200","['phishing']"
"0103.xyz","1622851200","['phishing']"
"0130one.info","1622851200","['malware']"
"0204.info","1622851200","['malware']"
"0289.xyz","1622851200","['phishing']"
"02x.net.cn","1622851200","['malware']"
"036.trendsbygwen.com","1622851200","['phishing']"
"0368.xyz","1622851200","['phishing']"
"04oo74z9aoqk.top","1622851200","['phishing']"
"060610.net","1622851200","['malware']"
"060713.online","1622851200","['phishing']"
"083735.ichengyun.net","1622851200","['malware']"
"0944999399.com","1622851200","['phishing']"
"0b1.duckdns.org","1622851200","['malware']"
"0ge66a4ha0z0vbawg8.biz","1622851200","['spam']"
"0r.kz","1622851200","['malware']"
"1.nvprivateoffice.info","1622851200","['malware']"
"1000ys.org","1622851200","['malware']"
"1017.site","1622851200","['malware']"
"10f40eea8d6453954a153e90cd4f4ecf.nairocoin.org","1622851200","['phishing']"
"10mart.club","1622851200","['phishing']"
"1116.hopto.org","1622851200","['malware']"
"112aubid.ru","1622851200","['malware']"
"1202.site","1622851200","['malware']"
"123movies4u.biz","1622851200","['malware']"
"127-0-0-1.biz","1622851200","['malware']"
"1271599529940556-goldenpixelsfb.xyz","1622851200","['phishing']"
"12883hth.com","1622851200","['phishing']"
"134.red-79-158-88.dynamicip.rima-tde.net","1622851200","['malware']"
"13686661497.com","1622851200","['phishing']"
"138-219-100-78.meganetscm.net.br","1622851200","['malware']"
"146.red-79-158-107.dynamicip.rima-tde.net","1622851200","['malware']"
"15sadhj.top","1622851200","['spam']"
"1734.xyz","1622851200","['phishing']"
"19.red-83-57-211.dynamicip.rima-tde.net","1622851200","['malware']"
"1933xa.com","1622851200","['spam']"
"1kp.xyz","1622851200","['phishing']"
"1okx1x.moneyfat.link","1622851200","['phishing']"
"1oota1.cloud","1622851200","['malware']"
"1xpro.com","1622851200","['phishing']"
"2019.delivery-yandex.com","1622851200","['malware']"
"201sports.com","1622851200","['phishing']"
"2020.yandexpayments.ru","1622851200","['malware']"
"2021-alfabank.ru","1622851200","['phishing']"
"2021-shields-foods.com","1622851200","['malware']"
"2021alfabonus.ru","1622851200","['phishing']"
"2021bonusalfa.ru","1622851200","['phishing']"
"2021spainflplayerdescargar.info","1622851200","['generic']"
"20all.zip","1622851200","['malware']"
"20c97d8c3d.info","1622851200","['malware']"
"20diensh.zip","1622851200","['malware']"
"20sharma.zip","1622851200","['malware']"
"210302.top","1622851200","['malware']"
"222xsc.com","1622851200","['phishing']"
"227.red-79-145-147.dynamicip.rima-tde.net","1622851200","['malware']"
"2330.site","1622851200","['malware']"
"24gdq7b.zzcsg21.com","1622851200","['phishing']"
"259397.com","1622851200","['phishing']"
"29572459487545-4543543-543534255-454-35432524-5243523-234543.xyz","1622851200","['malware']"
"2f9yd85b3xz016m.esnapbbar.com","1622851200","['malware']"
"2fjcb-info.eiomncvz.shop","1622851200","['phishing']"
"2sleepwell.com","1622851200","['phishing']"
"3000tl-onlinedestek.com","1622851200","['generic']"
"319ucsf1.kevincaudell.com","1622851200","['phishing']"
"335926.com","1622851200","['phishing']"
"33e5t2rcpch5qt.commissionyoga.com","1622851200","['phishing']"
"357719.com","1622851200","['phishing']"
"36.red-81-36-191.dynamicip.rima-tde.net","1622851200","['malware']"
"3645794976140327111738933892219551998280.eu-gb.cf.appdomain.cloud","1622851200","['phishing']"
"380222001.xyz","1622851200","['malware']"
"3d2274.com","1622851200","['phishing']"
"3d51up.com","1622851200","['phishing']"
"3dskrivare.design","1622851200","['malware']"
"3nrg.de","1622851200","['spam']"
"407136.cloud4box.ru","1622851200","['malware']"
"4096.top","1622851200","['malware']"
"42.red-83-57-211.dynamicip.rima-tde.net","1622851200","['malware']"
"44app.com.br","1622851200","['malware']"
"44gang44.duckdns.org","1622851200","['malware']"
"459eee.cc","1622851200","['malware']"
"460ms.xyz","1622851200","['phishing']"
"4678uu.com","1622851200","['malware']"
"484838328w.000webhostapp.com","1622851200","['phishing']"
"4gbr4qm7n0qftuk.cabinlifecustoms.com","1622851200","['malware']"
"4sitecom.com","1622851200","['phishing']"
"4uhy6g6aaayyh94wcf.xyz","1622851200","['malware']"
"5000-alfa-click.ru","1622851200","['phishing']"
"5033.xyz","1622851200","['phishing']"
"5062.xyz","1622851200","['phishing']"
"5068.xyz","1622851200","['phishing']"
"51baocai.com","1622851200","['malware']"
"521589.com","1622851200","['phishing']"
"54my4.momentexplain.work","1622851200","['phishing']"
"5afh.com","1622851200","['malware']"
"5azc.club","1622851200","['malware']"
"5azc.xyz","1622851200","['malware']"
"5cc243v.xyz","1622851200","['spam']"
"5llion.com","1622851200","['malware']"
"5x41.xyz","1622851200","['phishing']"
"6027.xyz","1622851200","['phishing']"
"605431.com","1622851200","['phishing']"
"613791.com","1622851200","['phishing']"
"67.red-79-154-136.dynamicip.rima-tde.net","1622851200","['malware']"
"6711.xyz","1622851200","['phishing']"
"68468438438.xyz","1622851200","['malware']"
"69fuk.com","1622851200","['phishing']"
"6e19cc44.com","1622851200","['phishing']"
"6esqi.com","1622851200","['spam']"
"7160.xyz","1622851200","['phishing']"
"736557.com","1622851200","['phishing']"
"75.red-80-34-174.staticip.rima-tde.net","1622851200","['malware']"
"7533.xyz","1622851200","['phishing']"
"754157cs8248-hp.000webhostapp.com","1622851200","['phishing']"
"75959b.com","1622851200","['malware']"
"7650.xyz","1622851200","['phishing']"
"773jjjj.cc","1622851200","['malware']"
"777443gh.000webhostapp.com","1622851200","['phishing']"
"78.red-83-40-133.dynamicip.rima-tde.net","1622851200","['malware']"
"7908.xyz","1622851200","['phishing']"
"7a7845d3d4.pw","1622851200","['malware']"
"7bea81ac50.pw","1622851200","['malware']"
"7dq3x8c.xyz","1622851200","['spam']"
"7thcpcupdates.info","1622851200","['malware']"
"7uh7y9g.work","1622851200","['spam']"
"7zoedny.work","1622851200","['spam']"
"800armenia.com","1622851200","['phishing']"
"8032.xyz","1622851200","['phishing']"
"8056.xyz","1622851200","['phishing']"
"81.red-2-138-82.dynamicip.rima-tde.net","1622851200","['malware']"
"82-64-25-207.subs.proxad.net","1622851200","['malware']"
"85.ip-149-56-99.net","1622851200","['malware']"
"8509.xyz","1622851200","['phishing']"
"8722infosslservi.xyz","1622851200","['malware']"
"8730.xyz","1622851200","['phishing']"
"888.mxde.cn","1622851200","['malware']"
"88lt.cn","1622851200","['malware']"
"8906.xyz","1622851200","['phishing']"
"8960.xyz","1622851200","['phishing']"
"8996335719.azureit234e.ru","1622851200","['phishing']"
"8andbait.com","1622851200","['phishing']"
"8b9egt8zg9n5mch8lbr.wisuda.ump.ac.id","1622851200","['phishing']"
"8g87-b78h887g-78jv86f-y8g7.acs8g98.repl.co","1622851200","['phishing']"
