"collect","tags_str","md5","sha1","sha256"
"1625011200","['malware']","78520e8c82c1bd8b615c1cc1ab2783cc","",""
"1625011200","['malware']","","df1a0fe3e5cafc02bb4bf87ed7ec6f275cbcd430",""
"1625011200","['ransomware']","","310eb70723dfd8109dfb5673f43b14bae55b7077",""
"1625011200","['malware']","8b26dfdf02dfe85442ccfa80b996e6aa","c1a5fa6bbb7e63e6126d49b691f1d6d446ba3627","74e22f4033b023ac2d6db6aa34e71708a48559a2f55a3d384f3d98bf51681158"
"1625011200","['malware']","ab3229656f73505a3c53f7d2e95efd0e","45404b862e70a7a1b4db6c73d374b8ac19ddf772","796800face046765bd79f267c56a6c93ee2800b76d7f38ad96e5acb92599fcd4"
"1625011200","['malware']","","faca6ccc4f1fb6b814209cf0156d5ac1eb96033d",""
"1625011200","['malware']","096dfc4b6c60c314fe25c68044ade186","42afeb39840f1a2f7b1cec574b0045b9d9206ca5","bffb60d60f79c79904987c60a3da4602ff299c1cf8630fc43c6ecc6ca985ab71"
"1625011200","['malware']","132409e6519ff98e86740cdb6a353711","",""
"1625011200","['malware']","35ff8c7a28c72c64e0f5f9fc75e9a4aa","10c471e3df4dec74a83a9ed7b66e1112afb33309","73854ade2c5247dbaaf5c6be29c58f57ba72db762109e635dc5df470a37e4a8f"
"1625011200","['malware']","bb45dd95fc486b0cb84f1219b67ac9ab","efabdc07fdecfd96ad809fe7ff1b7414fba63fb9","e94e6820adf97ab6cbe2ab268b099034db9ee777ae6487d4a6611efe169b9fbb"
"1625011200","['malware']","","cf3f4b86884bd1e09829d4b6068bba85fa38678a",""
"1625011200","['malware']","bf86fbf3df977e6f74040dff8a04dc63","ff2d8c0cef7fa44585cde78871b01b97a87d338f","cb20a342cc885e75e8185f86311406092c7d5e9d4129ae96448b73304b8ea195"
"1625011200","['malware']","","ee323df4d0008cd6aa60ce295feb869da27ca6f6",""
"1625011200","['malware']","","63a64b5889e385fed724eb51abcbedf42a553216",""
"1625011200","['malware']","439420e531bada8eecf1986773b5cd6e","5f88c037dcec235e2aa569dbc29c9c7c16f89a60","8ca0eb46c79a141ae521424c31e0c4125eb97a50057f8e42ff5b2668568a1b0a"
"1625011200","['malware']","","","6dbf9bfacef6f6af7e2ea4691c2ed93f71f87f59dad8bd1b3ebd561b11fb4e27"
"1625011200","['malware']","d72888bdf7623c9013db42ca4e000751","4d513c68ff0b136576c0b471a60fa9a10c9d8642","82afc1ca09542f210439cde4f1c00474a2f55d3baf9cf18f7e68b17be3d55c1f"
"1625011200","['malware']","c12b434df9d4926411fb2a6ec604b0ac","ce545ae827d3deec2dc26eb1e5e39a17919edb79","8fa31fa99dcd9ed82cfeac8d64ef558df40bcee95bb9e481974e6ef444e52dfb"
"1625011200","['malware']","","442bb60dc5dc11a2ff6efe95bce666b419a5c943",""
"1625011200","['malware']","","","ce8381e555afc20cc0f5aa174a8b44efac77b28d5a5b68c5b486583da1e6f2a2"
"1625011200","['malware']","b050ea6c33801d6d840f699e94cb40a4","",""
"1625011200","['malware']","fda1517c5badfd6a022ce2d7d8bd3f9d","5212b16b441abefae2000a751524632af220a41e","aeaf97b6c050fc45cc16de01a24b3bdf3ed930a0dccab853bf352ad53d0d7de5"
"1625011200","['malware']","","c3c42edbce67750a8ac204a3251373bb75dd0b8e",""
"1625011200","['malware']","e4231cacb5161e47644e730f57c824e0","",""
"1625011200","['malware']","4fb91b32351254364cd2e0a177c225da","",""
