"domain","collect"
"-r-us.co.uk","1672358400"
"-telemetry-hub.com","1672358400"
"0-lx.12store3444.xyz","1672358400"
"0.qaprm.com","1672358400"
"000001.pro","1672358400"
"000002.pro","1672358400"
"000003.pro","1672358400"
"000004.pro","1672358400"
"000005.pro","1672358400"
"000006.pro","1672358400"
"000007.pro","1672358400"
"000111222333.sytes.net","1672358400"
"0035027b5c098.org","1672358400"
"007raks.hopto.org","1672358400"
"00f524f75a794.org","1672358400"
"01001101.duckdns.org","1672358400"
"0101010011.duckdns.org","1672358400"
"0101010101.duckdns.org","1672358400"
"01101100.hopto.org","1672358400"
"0147.credit","1672358400"
"0160.voto","1672358400"
"01614.org","1672358400"
"01893.cx","1672358400"
"01ee35f1.top","1672358400"
"01x.2storepaying.xyz","1672358400"
"02573.org","1672358400"
"0270.voto","1672358400"
"0273.uk","1672358400"
"027lyty.com","1672358400"
"02815.me","1672358400"
"02d4490e35.nxcli.io","1672358400"
"02facebook.com","1672358400"
"02userstore-info.xyz","1672358400"
"0386.cash","1672358400"
"0410.voto","1672358400"
"04yh16065cdi.xyz","1672358400"
"0509.cash","1672358400"
"05735.org","1672358400"
"0580.credit","1672358400"
"0583.cash","1672358400"
"05instagram.com","1672358400"
"06-app-skype.cloud","1672358400"
"062973.com","1672358400"
"0631.cash","1672358400"
"0682.cash","1672358400"
"0689.credit","1672358400"
"07022.blog","1672358400"
"07337.vip","1672358400"
"0805.voto","1672358400"
"0836.email","1672358400"
"088-356.com","1672358400"
"0919.fishing","1672358400"
"0994.voto","1672358400"
"0crg.wnmzq.com","1672358400"
"0lx.1storepageinfo.xyz","1672358400"
"0lx.332331215545.xyz","1672358400"
"0nline-pay.ru","1672358400"
"0nlinebankingmtb3.com","1672358400"
"0nlinev1sa3ddcarrd.com","1672358400"
"0sv.hopto.org","1672358400"
"0vq.mhnpv.com","1672358400"
"0x0ss.sytes.net","1672358400"
"0x1337.hopto.org","1672358400"
"0xy4hy4.hopto.org","1672358400"
"1.biewy.com","1672358400"
"1.qaprm.com","1672358400"
"10-27.telegrabs.com","1672358400"
"1000940450.retarus.ru","1672358400"
"1001-accountcad-canadasaveweb.com","1672358400"
"1001-accountcheq-webtrustcad.com","1672358400"
"1001434092.retarus.ru","1672358400"
"10022020clubtest561-service1002012510022020.ru","1672358400"
"10022020newfolder1002-01252510022020.ml","1672358400"
"10022020newfolder1002-01292510022020.com","1672358400"
"10022020newfolder1002-0131251002202035.site","1672358400"
"10022020newfolder1002-0134251002202035.site","1672358400"
"10022020newfolder1002-0137251002202035.site","1672358400"
"10022020newfolder1002-0139251002202035.site","1672358400"
"10022020newfolder1002-0144251002202035.site","1672358400"
"10022020newfolder1002-0145251002202035.site","1672358400"
"10022020newfolder1002002131-service1002.space","1672358400"
"10022020newfolder100221-service1022020.ru","1672358400"
"10022020newfolder100231-service1022020.ru","1672358400"
"10022020newfolder3100231-service1002.space","1672358400"
"10022020newfolder33417-01242510022020.space","1672358400"
"10022020newfolder4561-service1002012510022020.ru","1672358400"
"10022020proftest981-service1002012510022020.ru","1672358400"
"10022020test12671-service1002012510022020.online","1672358400"
"10022020test13461-service1002012510022020.net","1672358400"
"10022020test13561-service1002012510022020.su","1672358400"
"10022020test146831-service1002012510022020.space","1672358400"
"10022020test14781-service1002012510022020.info","1672358400"
"10022020test147831-service1002012510022020.space","1672358400"
"10022020test15671-service1002012510022020.tech","1672358400"
"10022020test231-service1002012510022020.fun","1672358400"
"10022020test281-service1002012510022020.ru","1672358400"
"10022020test41-service100201pro2510022020.ru","1672358400"
"10022020test461-service1002012510022020.host","1672358400"
"10022020test481-service1002012510022020.ru","1672358400"
"10022020test51-service1002012510022020.xyz","1672358400"
"10022020test571-service1002012510022020.pro","1672358400"
"10022020test61-service1002012510022020.website","1672358400"
"10022020tostest371-service1002012510022020.ru","1672358400"
"10022020uest71-service100201dom2510022020.ru","1672358400"
"10022020utest1341-service1002012510022020.ru","1672358400"
"10022020yes1t3481-service1002012510022020.ru","1672358400"
"10022020yest31-service100201rus2510022020.ru","1672358400"
"10022020yirtest231-service1002012510022020.ru","1672358400"
"10022020yomtest251-service1002012510022020.ru","1672358400"
"10081.cash","1672358400"
"100pay.ru","1672358400"
"10134.client.sudorat.ru","1672358400"
"10134.client.sudorat.top","1672358400"
"1015876339.retarus.ru","1672358400"
"101927682.retarus.ru","1672358400"
"102v.xyz","1672358400"
"1031banker.com","1672358400"
"1031bankers.com","1672358400"
"1031banks.com","1672358400"
"103228566473524.ga","1672358400"
"1035187096.retarus.ru","1672358400"
"1037320999.retarus.ru","1672358400"
"1038091188.retarus.ru","1672358400"
"1041847872.palutas.ru","1672358400"
"104984629.f3322.org","1672358400"
"1050278740.retarus.ru","1672358400"
"10548.shop","1672358400"
"1055719299.retarus.ru","1672358400"
"1058055337.palutas.ru","1672358400"
"1058895335.retarus.ru","1672358400"
"1061.cash","1672358400"
"1067769168.retarus.ru","1672358400"
"1071514007.retarus.ru","1672358400"
"10739.me","1672358400"
"1076287864.retarus.ru","1672358400"
"1077116429.lopezx.ru","1672358400"
"1078383394.retarus.ru","1672358400"
"1083.voto","1672358400"
"109xyz1.xyz","1672358400"
"10chomps.com","1672358400"
"10linetelekom.az","1672358400"
"1103768572.retarus.ru","1672358400"
"1107081307.retarus.ru","1672358400"
"1110309764.retarus.ru","1672358400"
"111064.com","1672358400"
"111116138.com","1672358400"
"11117.wang","1672358400"
"1117576174.retarus.ru","1672358400"
"11196.org","1672358400"
"1120997609.retarus.ru","1672358400"
"112558748.retarus.ru","1672358400"
"1128831243.palutas.ru","1672358400"
"1130312894.palutas.ru","1672358400"
"1130604991.kishasr.ru","1672358400"
"11342.biz","1672358400"
"113423024.retarus.ru","1672358400"
"11343.org","1672358400"
"11344.net","1672358400"
"11366.net","1672358400"
"11377.net","1672358400"
"1141682000.retarus.ru","1672358400"
"11433.cx","1672358400"
"1144671627.retarus.ru","1672358400"
"1147209992.retarus.ru","1672358400"
"114942450.retarus.ru","1672358400"
"1155796915.palutas.ru","1672358400"
"11574.org","1672358400"
"1158641197.kishasr.ru","1672358400"
"116139859.retarus.ru","1672358400"
"1161544705.retarus.ru","1672358400"
"116bff40875f1e6218c448e7e2c5e596.cvbgte.click","1672358400"
"11755.biz","1672358400"
"1176549607.retarus.ru","1672358400"
"1177327056.retarus.ru","1672358400"
"11812477.retarus.ru","1672358400"
"118320289.retarus.ru","1672358400"
"1185943008.retarus.ru","1672358400"
"1186921458.palutas.ru","1672358400"
