"domain","collect","tags_str"
"00-mail.net","1623542400","['spam']"
"000838774343.000webhostapp.com","1623542400","['phishing']"
"02x.net.cn","1623542400","['malware']"
"05-2021-alfabank.ru","1623542400","['phishing']"
"0554zpw.com","1623542400","['phishing']"
"060610.net","1623542400","['malware']"
"0709cefc.com","1623542400","['phishing']"
"07268778.com","1623542400","['phishing']"
"083735.ichengyun.net","1623542400","['malware']"
"0b1.duckdns.org","1623542400","['malware']"
"0ge66a4ha0z0vbawg8.biz","1623542400","['spam']"
"0r.kz","1623542400","['malware']"
"1.trank.vip","1623542400","['phishing']"
"1000ys.org","1623542400","['malware']"
"100200rp.000webhostapp.com","1623542400","['phishing']"
"1017.site","1623542400","['malware']"
"1022350.000webhostapp.com","1623542400","['phishing']"
"1202.site","1623542400","['malware']"
"123movies4u.biz","1623542400","['malware']"
"123slyme.com","1623542400","['phishing']"
"127-0-0-1.biz","1623542400","['malware']"
"134.red-79-158-88.dynamicip.rima-tde.net","1623542400","['malware']"
"138-219-100-78.meganetscm.net.br","1623542400","['malware']"
"146.red-79-158-107.dynamicip.rima-tde.net","1623542400","['malware']"
"147301.000webhostapp.com","1623542400","['phishing']"
"150327090472439-goldenpixelsfb.xyz","1623542400","['phishing']"
"166.ip-51-254-101.eu","1623542400","['malware']"
"1825998.000webhostapp.com","1623542400","['phishing']"
"188shop.xyz","1623542400","['phishing']"
"19.red-83-57-211.dynamicip.rima-tde.net","1623542400","['malware']"
"1933xa.com","1623542400","['spam']"
"1cfxtaws.com","1623542400","['phishing']"
"1oota1.cloud","1623542400","['malware']"
"1rs-gov.olufewh.com","1623542400","['phishing']"
"1uno.kz","1623542400","['phishing']"
"1xvfcn2570h4m93z.com","1623542400","['phishing']"
"2019.delivery-yandex.com","1623542400","['malware']"
"2020.yandexpayments.ru","1623542400","['malware']"
"2021-alfabank.ru","1623542400","['phishing']"
"20210419-1305586011.cos.na-toronto.myqcloud.com","1623542400","['c2']"
"2021alfabonus.ru","1623542400","['phishing']"
"2021bonusalfa.ru","1623542400","['phishing']"
"2021cdhuf.icu","1623542400","['phishing']"
"2021dsnnf.icu","1623542400","['phishing']"
"2021ewfzs.icu","1623542400","['phishing']"
"2021fecsr.icu","1623542400","['phishing']"
"2021frvgg.icu","1623542400","['phishing']"
"2021hmszp.icu","1623542400","['phishing']"
"2021ijyzi.icu","1623542400","['phishing']"
"20all.zip","1623542400","['malware']"
"20c97d8c3d.info","1623542400","['malware']"
"20diensh.zip","1623542400","['malware']"
"20fldr.zip","1623542400","['malware']"
"20sharma.zip","1623542400","['malware']"
"20suu.xyz","1623542400","['phishing']"
"21cuentasmicrosoft21.000webhostapp.com","1623542400","['phishing']"
"227.red-79-145-147.dynamicip.rima-tde.net","1623542400","['malware']"
"22bb77.com","1623542400","['phishing']"
"2330.site","1623542400","['malware']"
"250.red-88-14-206.dynamicip.rima-tde.net","1623542400","['malware']"
"2800westdrycreek.com","1623542400","['phishing']"
"29572459487545-4543543-543534255-454-35432524-5243523-234543.xyz","1623542400","['malware']"
"2f9yd85b3xz016m.esnapbbar.com","1623542400","['malware']"
"2krobot.com","1623542400","['phishing']"
"2lonopad.ru","1623542400","['malware']"
"3000tl-onlinedestek.com","1623542400","['generic']"
"3076911.000webhostapp.com","1623542400","['phishing']"
"3256437862.site","1623542400","['phishing']"
"3380barandgrill.com","1623542400","['phishing']"
"34-219-201-166.cprapid.com","1623542400","['phishing']"
"35679.xyz","1623542400","['phishing']"
"36.red-81-36-191.dynamicip.rima-tde.net","1623542400","['malware']"
"36now.store","1623542400","['phishing']"
"39vtsc.top","1623542400","['phishing']"
"3dskrivare.design","1623542400","['malware']"
"3rdanniversaryrewards.com","1623542400","['phishing']"
"3sixty.construction","1623542400","['phishing']"
"3sn7.xyz","1623542400","['phishing']"
"407136.cloud4box.ru","1623542400","['malware']"
"4096.top","1623542400","['malware']"
"42.red-83-57-211.dynamicip.rima-tde.net","1623542400","['malware']"
"44gang44.duckdns.org","1623542400","['malware']"
"457467.com","1623542400","['malware']"
"469519.cn","1623542400","['malware']"
"47.red-83-34-21.dynamicip.rima-tde.net","1623542400","['malware']"
"4gbr4qm7n0qftuk.cabinlifecustoms.com","1623542400","['malware']"
"4n45870.000webhostapp.com","1623542400","['phishing']"
