"domain","collect","tags_str"
"03-a-life-ft.com","1617148800","['spam']"
"03550e.com","1617148800","['spam']"
"05-a-life-ft.com","1617148800","['spam']"
"06-a-life-ft.com","1617148800","['spam']"
"061093240018.static.ctinets.com","1617148800","['malware']"
"06ibl2qf.sibpages.com","1617148800","['phishing']"
"07-a-life-ft.com","1617148800","['spam']"
"07949hd.com","1617148800","['spam']"
"08-a-life-ft.com","1617148800","['spam']"
"0qd.cc","1617148800","['malware']"
"10-a-life-ft.com","1617148800","['spam']"
"100of.cn","1617148800","['malware']"
"101.227.251.235:8081","1617148800","['malware']"
"103.10.169.212:4036","1617148800","['malware']"
"103.39.213.170:36912","1617148800","['malware']"
"103.red-81-36-71.dynamicip.rima-tde.net","1617148800","['malware']"
"1122qt.com","1617148800","['malware']"
"113.140.48.82:8089","1617148800","['malware']"
"115.231.24.187:7867","1617148800","['malware']"
"116.59.25.201:3397","1617148800","['malware']"
"116.68.160.114:8080","1617148800","['malware']"
"118.25.7.83:36366","1617148800","['malware']"
"119.45.4.42:8888","1617148800","['malware']"
"119.57.162.18:9145","1617148800","['malware']"
"121.18.88.186:8010","1617148800","['malware']"
"121.32.150.82:8089","1617148800","['malware']"
"122.228.19.79:55815","1617148800","['malware']"
"125.46.81.106:1002","1617148800","['malware']"
"125.46.81.106:8088","1617148800","['malware']"
"125.46.81.106:9080","1617148800","['malware']"
"128.ip-149-202-47.eu","1617148800","['malware']"
"129.211.191.185:47434","1617148800","['malware']"
"14karatvisions.com","1617148800","['malware']"
"152.136.152.45:8888","1617148800","['malware']"
"15542284.988524556da.xyz","1617148800","['phishing']"
"158.69.35.227:137","1617148800","['malware']"
"159.65.114.23:443","1617148800","['malware']"
"15cd797765fa599290e8b119ff5a1ed9-dot-solidstar-improts.uk.r.appspot.com","1617148800","['phishing']"
"16-a-life-ft.com","1617148800","['spam']"
"162.142.125.38:58558","1617148800","['malware']"
"162.247.74.216:60859","1617148800","['malware']"
"162.247.74.27:7680","1617148800","['malware']"
"167.114.98.96:2222","1617148800","['malware']"
"16vibes.com","1617148800","['spam']"
"170.210.71.10:2731","1617148800","['malware']"
"171.25.193.25:443","1617148800","['malware']"
"173msn.com","1617148800","['spam']"
"175.118.152.100:8080","1617148800","['malware']"
"178-17-170-179.static.as43289.net","1617148800","['malware']"
"178.17.170.179:444","1617148800","['malware']"
"17haoping.com","1617148800","['spam']"
"17my.cc","1617148800","['malware']"
"18.27.197.252:443","1617148800","['malware']"
"180.97.80.12:8998","1617148800","['malware']"
"182.119.119.127:33667","1617148800","['malware']"
"182.73.147.154:8080","1617148800","['malware']"
"185.117.215.9:443","1617148800","['malware']"
"185.129.62.62:31196","1617148800","['malware']"
"185.129.62.62:32779","1617148800","['malware']"
"185.129.62.62:37736","1617148800","['malware']"
"185.129.62.62:48580","1617148800","['malware']"
"185.129.62.62:61906","1617148800","['malware']"
"185.129.62.62:8333","1617148800","['malware']"
"185.140.53.7:2786","1617148800","['malware']"
"185.140.53.8:2040","1617148800","['malware']"
"185.158.114.106:443","1617148800","['malware']"
"185.191.124.143:443","1617148800","['malware']"
"185.220.101.193:20193","1617148800","['malware']"
"185.220.101.199:9050","1617148800","['malware']"
"185.220.101.215:7154","1617148800","['malware']"
"185.220.101.8:20008","1617148800","['malware']"
"185.220.101.8:63893","1617148800","['malware']"
"185.220.102.244:9080","1617148800","['malware']"
"185.222.202.12:9030","1617148800","['malware']"
"185.34.33.2:18224","1617148800","['malware']"
"185.34.33.2:51413","1617148800","['malware']"
"185.34.33.2:9265","1617148800","['malware']"
"186.119.116.226:8091","1617148800","['malware']"
"187.17.172.218:5859","1617148800","['malware']"
"187.188.236.198:8050","1617148800","['malware']"
"187.188.236.198:8090","1617148800","['malware']"
"188criolaserz.space","1617148800","['c2']"
"189.125.93.48:7074","1617148800","['malware']"
"190.12.66.27:8041","1617148800","['malware']"
"193.218.118.95:443","1617148800","['malware']"
"195.154.179.3:5555","1617148800","['malware']"
"198.23.229.170:60462","1617148800","['malware']"
"198.23.229.170:62837","1617148800","['malware']"
"198.23.229.170:63094","1617148800","['malware']"
"1c1chbf_enus931us931andoqgoogl.godaddysites.com","1617148800","['phishing']"
"1o0b08zv.sibpages.com","1617148800","['phishing']"
"1vip188bet.com","1617148800","['spam']"
"1wwmtf03.sibpages.com","1617148800","['phishing']"
"2.57.122.97:34067","1617148800","['malware']"
"2.57.122.97:443","1617148800","['malware']"
"20-a-life-ft.com","1617148800","['spam']"
"2012-henry-btc.com","1617148800","['generic']"
"201877887.com","1617148800","['malware']"
"2021alfa-bank.ru","1617148800","['phishing']"
"203186054237.static.ctinets.com","1617148800","['malware']"
"204.8.156.142:28692","1617148800","['malware']"
"204.8.156.142:64279","1617148800","['malware']"
"205.185.113.210:65466","1617148800","['malware']"
"205.185.113.210:666","1617148800","['malware']"
"205.185.113.210:676","1617148800","['malware']"
"206.189.127.6:8087","1617148800","['malware']"
"207.244.70.35:443","1617148800","['malware']"
"209.141.34.95:9030","1617148800","['malware']"
"211-75-141-112.hinet-ip.hinet.net","1617148800","['malware']"
"216-15-95-36.s2850.c3-0.tlg-cbr4.atw-tlg.pa.cable.rcncustomer.com","1617148800","['malware']"
"216.218.134.12:9040","1617148800","['malware']"
"217roteben.online","1617148800","['c2']"
"218.245.1.169:8002","1617148800","['malware']"
"218.4.234.74:8082","1617148800","['malware']"
"218.75.211.14:8210","1617148800","['malware']"
"218.92.0.210:16516","1617148800","['malware']"
"218.93.207.40:9090","1617148800","['malware']"
"22-a-life-ft.com","1617148800","['spam']"
"221.181.185.200:8080","1617148800","['malware']"
"223bbe8777393.org","1617148800","['generic']"
"23-a-life-ft.com","1617148800","['spam']"
"23.129.64.211:62478","1617148800","['malware']"
"237.ip-51-178-27.eu","1617148800","['malware']"
"239.red-79-145-69.dynamicip.rima-tde.net","1617148800","['malware']"
"24oplata-blablacar.ru","1617148800","['phishing']"
"24packaging-dhlch.com","1617148800","['spam']"
"25hxytg7k6n45aa.net","1617148800","['spam']"
"26-a-life-ft.com","1617148800","['spam']"
"267f.icu","1617148800","['malware']"
"27-a-life-ft.com","1617148800","['spam']"
"27meng.com","1617148800","['malware']"
"293whi78vz.com","1617148800","['spam']"
"2j0n0pje.sibpages.com","1617148800","['phishing']"
"2j59tr.com","1617148800","['spam']"
"30-a-life-ft.com","1617148800","['spam']"
"31-a-life-ft.com","1617148800","['spam']"
"31.31.216.170:6680","1617148800","['malware']"
"32-a-life-ft.com","1617148800","['spam']"
"33nachoscocso.website","1617148800","['generic']"
"34-a-life-ft.com","1617148800","['spam']"
"35-a-life-ft.com","1617148800","['spam']"
"36-a-life-ft.com","1617148800","['spam']"
"36paesp65cahz65.net","1617148800","['spam']"
"37.120.140.165:1030","1617148800","['malware']"
"37.46.150.142:666","1617148800","['malware']"
"37.49.229.191:23","1617148800","['malware']"
"37.49.229.191:839","1617148800","['malware']"
"3ba2325cdecc3.org","1617148800","['generic']"
"3e8x0jmd.sibpages.com","1617148800","['phishing']"
"3hk4yorn.55hds.site","1617148800","['malware']"
"3wfg9t.com","1617148800","['spam']"
"40ort.750.credit","1617148800","['c2']"
"43.226.148.42:8080","1617148800","['malware']"
"45.119.125.86:8080","1617148800","['malware']"
"45.144.225.151:4258","1617148800","['malware']"
"46.249.62.250:35200","1617148800","['malware']"
"46.red-88-14-201.dynamicip.rima-tde.net","1617148800","['malware']"
"47b0d721.ngrok.io","1617148800","['generic']"
"47k9ar.com","1617148800","['spam']"
"4fps.icu","1617148800","['malware']"
"4ygczk.com","1617148800","['spam']"
"5-0-0-0-ot-alfa-bank.ru","1617148800","['phishing']"
"5.8.10.202:34480","1617148800","['malware']"
"5000-alfa-anticrisis.ru","1617148800","['phishing']"
"5000-rub-sberbank.ru","1617148800","['phishing']"
"5000alfabank.ru","1617148800","['phishing']"
"5000otalfa.ru","1617148800","['phishing']"
"51.79.86.173:45236","1617148800","['malware']"
"53.ip-51-68-224.eu","1617148800","['malware']"
"54ak3w0z1n.com","1617148800","['spam']"
"58pw4g7lg4.com","1617148800","['spam']"
"59.96.38.148:38421","1617148800","['malware']"
"5chrgis7rf9532a.com","1617148800","['spam']"
"5d-tc.com","1617148800","['malware']"
"5i1u78alh7.com","1617148800","['spam']"
"5naheyd929zxg3i.net","1617148800","['spam']"
"5ne6esxsmuw9nh7.net","1617148800","['spam']"
"6.tcp.ngrok.io","1617148800","['c2']"
"60.29.123.202:6090","1617148800","['malware']"
"61.164.47.132:8888","1617148800","['malware']"
"61.177.172.104:8088","1617148800","['malware']"
"61.183.41.98:8080","1617148800","['malware']"
"61.7.147.29:8080","1617148800","['malware']"
"62.102.148.68:18224","1617148800","['malware']"
"62.102.148.68:23808","1617148800","['malware']"
"62.102.148.68:30955","1617148800","['malware']"
"62.102.148.68:34678","1617148800","['malware']"
"62.102.148.68:37736","1617148800","['malware']"
"62.102.148.68:46379","1617148800","['malware']"
"62.102.148.68:55307","1617148800","['malware']"
"62.102.148.68:62478","1617148800","['malware']"
"62.102.148.68:63893","1617148800","['malware']"
"62.60.178.195:1111","1617148800","['malware']"
"66.230.230.230:18224","1617148800","['malware']"
"66.230.230.230:18814","1617148800","['malware']"
"66.230.230.230:21925","1617148800","['malware']"
"66.230.230.230:29616","1617148800","['malware']"
"66.230.230.230:34678","1617148800","['malware']"
"69a3byfe76.com","1617148800","['spam']"
"74nenact.4fps.icu","1617148800","['malware']"
"77.247.181.163:443","1617148800","['malware']"
"7e88da4e7d84265c4906c0433ffce170-dot-solidstar-improts.uk.r.appspot.com","1617148800","['phishing']"
"7f2fzzg37tax8d2.com","1617148800","['spam']"
