"domain","collect","tags_str"
"00366757.com","1621036800","['phishing']"
"00610eb3e0ff28bce54e44ddfb2aa544-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"00obstinada.email","1621036800","['spam']"
"019299b9655fde0984df0a0ce034c615-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"02x.net.cn","1621036800","['malware']"
"031d51ad001aa45ea6b5cc792677be48-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"038jiesfs34.vip","1621036800","['phishing']"
"044e8e3fc57b0f65c5d3c91e558dd402-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"0480dc09fdebbb688eb352fbc0a3319a-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"06ac1c2f55d2f5e45de07cd8f199a561-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"07gzaqkoog0f0ougcp.biz","1621036800","['spam']"
"083735.ichengyun.net","1621036800","['malware']"
"0b9wpd4wa26iatjvph.biz","1621036800","['spam']"
"0dwcj.tpctr.com","1621036800","['phishing']"
"0li7cve2bul6h997z2.biz","1621036800","['spam']"
"0u.lawimprove.link","1621036800","['phishing']"
"1.nvprivateoffice.info","1621036800","['malware']"
"1000ys.org","1621036800","['malware']"
"102421.com","1621036800","['phishing']"
"1027161.com","1621036800","['phishing']"
"1046132a1550c1d97b8d3f59c8a137d6-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"106.red-88-12-81.dynamicip.rima-tde.net","1621036800","['malware']"
"1116.hopto.org","1621036800","['malware']"
"112aubid.ru","1621036800","['malware']"
"127-0-0-1.biz","1621036800","['malware']"
"131912322287949-goldenpixelsfb.xyz","1621036800","['phishing']"
"138-219-100-78.meganetscm.net.br","1621036800","['malware']"
"144.red-83-32-30.dynamicip.rima-tde.net","1621036800","['malware']"
"151014.com","1621036800","['phishing']"
"1513e56bcce617fb4738854fe72f0455-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"15243155d67eee26da419cf3e67193c6-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"164f7b7e7f297001854a070521ea9a9e-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"16af4cffe2873fd317fd21bebc0ef7a8-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"1736.tpctr.com","1621036800","['phishing']"
"178xx.cc","1621036800","['malware']"
"17c0324ee668f5838572500a20834d2a-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"17e0de667d1213fb91cfa3710cab9129-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"17f2cf6231616362c429222c86c61233-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"18-pa.bankofutah.com","1621036800","['phishing']"
"18e2f0860dcc4079f07fad22190be94e-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"19-pa.bankofutah.com","1621036800","['phishing']"
"197.red-83-59-250.dynamicip.rima-tde.net","1621036800","['malware']"
"1a56e595795eed1b8bca178c5446b648-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"1b2fead61f0c032561a1ee33837b3531-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"1bdb8737bb59ea87522d65bf0a7d5d66-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"1cc250f576588ef3e7b45e056df6f9ce-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"1d93bbc1839b0068b72c25ab796018d1-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"1dac2ff23a24298a4170bade37774aaa-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"1df5360ed4422c3e2ddd7bea5abe5e7f-dot-gle9392420309493993.rj.r.appspot.com","1621036800","['phishing']"
"1jp.one","1621036800","['spam']"
"1lg0xw4h1m5bs4ts3b.biz","1621036800","['spam']"
"1null1.com","1621036800","['phishing']"
"1oota1.cloud","1621036800","['malware']"
"1xla.com","1621036800","['malware']"
"1yxpbh7i0exdgpbl0u.com","1621036800","['spam']"
"2-131alfredstreet.com","1621036800","['phishing']"
"2010-george-boring.com","1621036800","['generic']"
