"domain","collect","tags_str"
"0.hkfast.xyz","1626134400","['malware']"
"05-2021-alfabank.ru","1626134400","['phishing']"
"0701baibao-1305586011.cos.ap-nanjing.myqcloud.com","1626134400","['c2']"
"0714fuke.com","1626134400","['malware']"
"09jsl8-msd9smdi-29ims.hostingerapp.com","1626134400","['malware']"
"0x3s.com","1626134400","['malware']"
"1.huihui100.sinaapp.com","1626134400","['malware']"
"10socnuscmpletesadhu.us","1626134400","['spam']"
"111222b.cc","1626134400","['malware']"
"111222k.cc","1626134400","['malware']"
"111222m.cc","1626134400","['malware']"
"117.ip-192-99-56.net","1626134400","['malware']"
"11hvsbv9.cc","1626134400","['spam']"
"12322.kl.com.ua","1626134400","['malware']"
"123movies4u.biz","1626134400","['malware']"
"144.red-79-145-64.dynamicip.rima-tde.net","1626134400","['malware']"
"1564156444514.hyperphp.com","1626134400","['phishing']"
"15hibaghblloadpressure.us","1626134400","['spam']"
"166.ip-51-254-101.eu","1626134400","['malware']"
"175.red-83-38-12.dynamicip.rima-tde.net","1626134400","['malware']"
"18-141-201-19.cprapid.com","1626134400","['phishing']"
"19.red-83-57-211.dynamicip.rima-tde.net","1626134400","['malware']"
"1987studios.us","1626134400","['phishing']"
"1drivelive.com","1626134400","['malware']"
"1j-zc-n-8l.info","1626134400","['spam']"
"1jp-amazon.3ting.top","1626134400","['phishing']"
"1rb4hiu.name","1626134400","['generic']"
"1sexhd.com","1626134400","['phishing']"
"2019.delivery-yandex.com","1626134400","['malware']"
"2019covid.com","1626134400","['malware']"
"2020.yandexpayments.ru","1626134400","['malware']"
"2021alfabonus.ru","1626134400","['phishing']"
"2021bonusalfa.ru","1626134400","['phishing']"
"219c.cn","1626134400","['phishing']"
"21cb74cfc4b4c7d01956b92c5b2f9969.co.cc","1626134400","['phishing']"
"222111.cc","1626134400","['malware']"
"22970005.com","1626134400","['phishing']"
"234investment.com","1626134400","['phishing']"
"236axpo4.dt-force.com","1626134400","['malware']"
"237npmailer.godaddysites.com","1626134400","['phishing']"
"24-avito.ru","1626134400","['phishing']"
"24avito.ru","1626134400","['phishing']"
"250.red-88-14-206.dynamicip.rima-tde.net","1626134400","['malware']"
"2e9c0af0ec6408209278hwcbxhw.plughas.casa","1626134400","['malware']"
"2name.top","1626134400","['spam']"
"2rd6kpt0q7tnngi6hb.com","1626134400","['spam']"
"2silo.top","1626134400","['spam']"
"2tothepollo.top","1626134400","['malware']"
"36.red-81-36-191.dynamicip.rima-tde.net","1626134400","['malware']"
"36t53q4885.zicp.vip","1626134400","['malware']"
"39m0428g57.zicp.vip","1626134400","['malware']"
"3dskrivare.design","1626134400","['malware']"
"3g.hsbybyw.com","1626134400","['malware']"
