"url","collect"
"http://0x21.in:8000/_az","1668556800"
"http://1.1.188.10:60289/mozi.m","1668556800"
"http://1.11.174.24:53562/.i","1668556800"
"http://1.116.130.33/ie9compatviewlist.xml","1668556800"
"http://1.117.169.18/ie9compatviewlist.xml","1668556800"
"http://1.117.52.219/match","1668556800"
"http://1.117.52.219/visit.js","1668556800"
"http://1.15.122.126/dot.gif","1668556800"
"http://1.15.173.251/cm","1668556800"
"http://1.15.181.217/visit.js","1668556800"
"http://1.22.168.140:52784/mozi.m","1668556800"
"http://1.233.29.37:9504/.i","1668556800"
"http://1.246.222.17:1641/mozi.m","1668556800"
"http://1.246.222.213:3085/mozi.m","1668556800"
"http://1.246.222.56:2488/mozi.m","1668556800"
"http://1.246.222.57:1356/mozi.m","1668556800"
"http://1.246.222.93:3236/mozi.a","1668556800"
"http://1.246.223.121:3838/mozi.a","1668556800"
"http://1.246.223.18:1988/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm%20-rf%20%2Ftmp","1668556800"
"http://1.246.223.240:3712/mozi.a","1668556800"
"http://1.246.223.240:3712/mozi.m","1668556800"
"http://1.246.223.50:1466/mozi.m","1668556800"
"http://1.60.117.50:44256/mozi.m","1668556800"
"http://1.69.42.224:54824/mozi.m","1668556800"
"http://1.70.101.120:55385/mozi.m","1668556800"
"http://1.70.13.141:51951/mozi.m","1668556800"
"http://1.70.14.100:57812/mozi.a","1668556800"
"http://1.70.140.225:34072/mozi.a","1668556800"
"http://1.70.166.231:48965/mozi.a","1668556800"
"http://10.0.114.180/pixel.gif","1668556800"
"http://100.1.106.211:61542/.i","1668556800"
"http://100.11.51.156:50448/.i","1668556800"
"http://100.12.115.128:37817/.i","1668556800"
"http://100.12.189.81:43781/.i","1668556800"
"http://101.108.8.90:43716/i","1668556800"
"http://101.132.70.185/updates.rss","1668556800"
"http://101.133.139.169/static/mancard/img/qrcode_download_john.png","1668556800"
"http://101.20.33.45:59793/i","1668556800"
"http://101.200.190.119/load","1668556800"
"http://101.22.222.238:38866/mozi.m","1668556800"
"http://101.28.105.18:34098/i","1668556800"
"http://101.28.105.18:34098/mozi.m","1668556800"
"http://101.28.218.42:47908/mozi.a","1668556800"
"http://101.35.149.44/www/handle/doc","1668556800"
"http://101.43.116.175/pixel.gif","1668556800"
"http://101.51.130.12:43975/mozi.m","1668556800"
"http://101.58.80.116:61333/.i","1668556800"
"http://101.58.82.180:12184/.i","1668556800"
"http://101.67.181.117:33549/mozi.a","1668556800"
"http://101.69.55.53:57195/mozi.m","1668556800"
"http://101.73.47.32:53486/bin.sh","1668556800"
"http://101.75.186.107:42287/mozi.m","1668556800"
"http://101.91.181.236/pixel","1668556800"
"http://101.99.94.70/image","1668556800"
"http://101.99.94.70/push","1668556800"
"http://103.108.12.173:40220/mozi.m","1668556800"
"http://103.120.133.155:35501/mozi.m","1668556800"
"http://103.120.135.206:34589/mozi.m","1668556800"
"http://103.124.173.38:46007/mozi.m","1668556800"
"http://103.125.189.50/dataspace/vbc.exe","1668556800"
"http://103.125.189.50/explorer/vbc.exe","1668556800"
"http://103.125.189.50/msncloud/vbc.exe","1668556800"
"http://103.125.189.50/onedrive/vbc.exe","1668556800"
"http://103.139.225.229:45729/mozi.a","1668556800"
"http://103.145.253.235/fifaworldcup/install.exe","1668556800"
"http://103.145.253.70/clouddisk/vbc.exe","1668556800"
"http://103.145.253.70/drivex/vbc.exe","1668556800"
"http://103.145.253.70/googlespace/vbc.exe","1668556800"
"http://103.145.253.70/windows/vbc.exe","1668556800"
"http://103.147.184.98/1020/imdwniakt.jpeg","1668556800"
"http://103.149.137.43/onedrive/networksec.exe","1668556800"
"http://103.149.170.216/g.pixel","1668556800"
"http://103.151.122.150/drivex/vbc.exe","1668556800"
"http://103.151.122.150/explorer/vbc.exe","1668556800"
"http://103.151.122.150/googlespace/vbc.exe","1668556800"
"http://103.151.122.150/gspace/vbc.exe","1668556800"
"http://103.151.122.150/onedrive/vbc.exe","1668556800"
"http://103.151.122.150/spacedrive/vbc.exe","1668556800"
"http://103.156.49.13:30424/.i","1668556800"
"http://103.164.221.211/dota3.tar.gz","1668556800"
"http://103.165.12.73:42494/mozi.a","1668556800"
"http://103.165.66.166:54732/mozi.m","1668556800"
"http://103.168.212.136:34928/mozi.m","1668556800"
"http://103.173.137.19:39900/mozi.m","1668556800"
"http://103.177.179.29:60656/mozi.m","1668556800"
"http://103.180.133.133/gspace/vbc.exe","1668556800"
"http://103.199.209.96:47530/mozi.m","1668556800"
"http://103.210.253.28:50779/mozi.m","1668556800"
"http://103.219.154.203/2.0.2-update.exe","1668556800"
"http://103.234.72.196/g.pixel","1668556800"
"http://103.234.72.52/cx","1668556800"
"http://103.237.57.103:33831/.i","1668556800"
"http://103.239.248.33:21530/.i","1668556800"
"http://103.252.119.85/ohshitbg.sh","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.arc","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.arm","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.arm5","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.arm6","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.arm7","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.i686","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.m68k","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.mpsl","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.ppc","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.sh4","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.spc","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.x86","1668556800"
"http://103.252.119.85/xqo7tbyh/boatnet.x86_64","1668556800"
"http://103.60.197.158:55853/mozi.m","1668556800"
"http://103.61.197.254:40214/.i","1668556800"
"http://103.71.21.135:53451/mozi.a","1668556800"
"http://103.78.22.164:55059/mozi.m","1668556800"
"http://103.82.145.136:44870/mozi.m","1668556800"
"http://103.82.72.213:60739/mozi.m","1668556800"
"http://103.82.98.170:48705/mozi.a","1668556800"
"http://103.82.98.170:48705/mozi.m","1668556800"
"http://103.83.174.97:58269/mozi.m","1668556800"
"http://103.84.241.4:43019/mozi.m","1668556800"
"http://103.90.225.112/htdocs/autoupdate/taptin/game64.exe","1668556800"
"http://103.90.225.112/htdocs/autoupdate/taptin/keoxe365.exe","1668556800"
"http://103.91.86.122:54137/mozi.m","1668556800"
"http://103.93.106.133:45187/.i","1668556800"
"http://103.99.2.245/clouddrive/vbc.exe.exe","1668556800"
"http://103.99.2.245/drivex/vbc.exe","1668556800"
"http://104.129.205.92.host.secureserver.net/.e-notas/?cid=gugug%40gugug.com","1668556800"
"http://104.129.205.92.host.secureserver.net/.e-notas/?cid=gugug%40gugug.com.br","1668556800"
"http://104.131.189.116/dota3.tar.gz","1668556800"
"http://104.156.59.221/skin.js","1668556800"
"http://104.168.45.101/88/vbc.exe","1668556800"
"http://104.168.45.101/99/vbc.exe","1668556800"
"http://104.168.45.101/zxxsa_assswq_zza_xxsc_cvb_zxxs_wqaax_xzzza_sda_dzzqwq_zzxs_dasdz_sada_sdas/zz_xxx_zz_xc_cc_zx_xz.doc","1668556800"
"http://104.168.45.102/bless.exe","1668556800"
"http://104.168.45.102/sydney.exe","1668556800"
"http://104.168.45.102/sydney.exekkc:","1668556800"
"http://104.175.85.207:63041/.i","1668556800"
"http://104.200.31.222/cx","1668556800"
"http://104.222.188.59/put.exe","1668556800"
"http://104.225.233.246/pixel","1668556800"
"http://104.236.228.46/dota3.tar.gz","1668556800"
"http://104.5.90.140:2735/.i","1668556800"
"http://104.7.66.58:55546/.i","1668556800"
"http://106.1.1.207:49691/.i","1668556800"
"http://106.1.187.165:20511/.i","1668556800"
"http://106.1.89.145:39367/mozi.m","1668556800"
"http://106.1.89.60:53269/mozi.m","1668556800"
