"collect","tags_str","md5","sha1","sha256"
"1625702400","['malware']","0e88e4a4a579cebe36e473037d6a175d","f5da8455be8b59004ef21e256e2b8f0169c3514f","162521bab91173eb11edda85e4681f5e349dc2501a6f97c2be0bf862ac7f6f40"
"1625702400","['malware']","6df4f14c64b5d80e29f057afa566e11e","7a666f062ae0f98111a4d049d0cca80acf7c4134","30f9782e19924d633e302e900151bf79dc60cea12e640f94d6a1b078025c875c"
"1625702400","['malware']","b4bb335281c1873a39e4445c35dc1197","b7e99f361f56665ddec258a078a47a4dc32133b5","27c153b9a07270271514100729a66b2edf7f1127367c55e867969a96a417a8e0"
"1625702400","['rat']","de3cb976504716c7e2689c696cab2075","11dcc34391008943058c36a66a21403b8f4065f6","8b11db3a20f447b31cfc6a6af626c037b8f77ed0f96f7210f9d58a21f83e6eda"
"1625702400","['rat']","f3b16f27b27fcad48499e9ad139e2ddb","0ff8afc1e50f31f7ab94d90c55b5642875038db6","2e938219f769e828ace8d98969764064914373e616aca9097cecd33b742fdf33"
"1625702400","['malware']","2434cde470c04bc459111669847e7c79","9fb7695202fe07cc287c93698fcb19cfd854cf0b","863010a08851544c829244ea92ee226e3212376c36c960f051a9ca9649db0c31"
"1625702400","['malware']","399ef49969710e1dbf0f83d0dbc5f0c1","35aefd643340422a0a4dff82eb6f03d7f3b3bae4","93a3c77d3e1c944a7fc1a20549144333e7a85f332f4133067954a5b39d9ce7db"
"1625702400","['malware']","df0a2440f66fa66c678889fa491c2d2c","47fb0a968cb8e2fc87751b1c97e8d896c70a98da","4c16f54299663b5d48572672dc4b53cfc454f4a167bbbe0211a8854fa8938665"
"1625702400","['rat']","","","494b16a94ecf464ac0a821d8d2652d3a19784ae2827eb83b5fc7e2dc970e1858"
"1625702400","['malware']","9c9c431489b5dfa9e10d801ccfe12569","0e9eab6f861ed0dadfc489c81862744a9944d99e","64b8ca2d704eb406e6ee3ff05f53bd37ada708c4ff686382ee078d114656658f"
"1625702400","['malware']","576d653160be7f5ab1cf9a71fd8a8699","548297c22da870d5cae4933330527837ac1b2483","51a58277fd77be221b2067f655071517a6ef1be8ff9ecf06d3273244cbab6cb9"
"1625702400","['malware']","d6d98fb08f86f036efe73cb693bf8511","6745d9982651c067ff64ad7adfdb4b762d9763e2","63b6e9c3a759dfe7c81a13679d2cafb6fe5098b645db61d6c5d44c666cfa95f0"
"1625702400","['ransomware']","","310eb70723dfd8109dfb5673f43b14bae55b7077",""
"1625702400","['malware']","c6a61ca9337074076df12460371067d3","2f9fc1708223cfd875e7d04e87a19ee7e63bd1d5","8708defd37b84c979a1461233d77915ce50854919d0d350500b53cf8bcc9055f"
"1625702400","['malware']","6d3c9a5dd1549c85d57a28013c818627","3dfcd89270752b0f9b8625a151b23df8e9358f7e","6ba1f324427d5ac4efd827647792168909c82a4e7aec3dc040f6a96128fcf4f9"
"1625702400","['rat']","07d5e63fefa782e6f1e601bf24ee1aaa","61b1aec2b9218b75dbf1ae990ca46da6373a7f11","6d11f055e438353f9a4cf3875ad0a343b3b5193c4762fe327394d169b86cbb53"
"1625702400","['malware']","61c99ae631d7ac88fe1be9de08e21e3f","d595cb99853f3bb55a6db5f8ed5adf9a82780d92","f775c7187d703e4a1bd753d626abfeb7811ba775983c4481138ef1bec52e446c"
"1625702400","['malware']","02b0628b63643183afeb32c79c64b134","f5c05386bdfaf4e1410ae8e444b901c62724a486","653c9aee35acae0b4ca49ef5fa6eb279d0a849064dd1270075521e49e37e2e2a"
"1625702400","['malware']","aa1f53fcbdbd7734467e93274cc7c7d0","10391fa1d9600a4f6c757c0e4ee7830f189f8856","58bbad64924b94ad63cbeb8949eb3bfba1071232b8a63bc8dc5513dd83eee6cf"
"1625702400","['malware']","5cb9e7eaf8a8a6ddbe8077b0b0d00404","fb9715b2f5391e6beaba73edd840634e281e143f","fad50705b949d551729850f5f11784557bcf490ce034efd761bd6c21d9edda89"
"1625702400","['malware']","","5a63956d91c875f0c89ac701534dd9f6ce0ae352",""
"1625702400","['ransomware']","","","ef326291febe84d6b39d2e5cea7e99a02407892729d688c27dcc444a2ae0b544"
"1625702400","['malware']","132409e6519ff98e86740cdb6a353711","",""
"1625702400","['malware']","cae7997da2e59026428df102ddd0c093","9539d115357765f4de9a896d88b2f9a136040aec","5e87abef1cc4850ad81483be02a62995a2733102d8696540aff4e6ec3fcc5cd9"
"1625702400","['malware']","42580806dd3f74c9b8283a1ce1d99a63","01c54260791e7dd70d6252e8cf52c2d3556675fa","9a6b70588b2ce797907d5d7d8753e095e74523c01d5af651482b9d02f9c7a106"
"1625702400","['malware']","f140377154dbdd3c5cd24db1e55ff710","701dfa747cecebb5d88af484de06e443bb03c18f","f0a651414f22a271b0728932c19ed335912adaf2ad0c7edf011230a9632b0a42"
"1625702400","['malware']","0b1f6e93696a052950da31c805b29482","8f247f6db135366dba1ef300dfc6e0803b3c40e9","763aa4750ded92239f1a94a2bcbfb2b88594d53fbf3817bdc791d22fdd0657a1"
"1625702400","['rat']","150d98eb766fbbce0486c1d916212521","d60b0b1133c602699bb126b7b758dbeb12ec329c","caed359105265eac5e9628548c95a898c3f8d0e427354eaa6ec3a2acb3515c83"
"1625702400","['malware']","aeb27d7bc8efea454d810e655838b212","10e916d97f102ae2323657821b6e6e0247c2879e","dd623927e95233e76397ee4d5e38efdd851ce068690dbfb489499cec480eb138"
"1625702400","['malware']","81b4a4235f0efb94040fbfcc14c847ed","0a7a0667e4a01c5e08e01c184fc68be502398c38","95752d90a53bc27a6d9c1f851bc3c937cd111372a5e089c4189870a996200573"
"1625702400","['malware']","88d6ff6b9551d62dc43f87f05b623a99","bd75c93311d1549a2582e546217af92e54a3504c","d3c59218ef55703c322def3ccdd8e3ca8b70a3135c5c8e407daa90ee8a5dfea1"
"1625702400","['malware']","cf7625f31be8349cbced5630cbca5a2e","98bbb038b57c286c88cf162c0d987443121c3856","260787b8265c23f5bd922d6345f14a7f6242e336375544e96fe325e31af8a5d0"
"1625702400","['malware']","54d69dd1ac548066a04a4a326ab91fdf","b9793bedbe3285209510157621e13a8d935a488f","867ad91aa9fa475629906d836b4ce45c3f2bd4c9318ef1bb0a7d8de2c80bdcd1"
"1625702400","['malware']","e6916a625022e8e3dc481fa2de92c439","7a1146d38390119ba2a6cc11adc6bacf69cd0af6","2d1d32eb52081901ebf78ae5cf123e267e0411936a24655d7d6c623214c4fa49"
"1625702400","['malware']","a69b6d7aee252a286882d8fa1f633bbd","839d3c0b573c639df8304c09fd2ef102c8fa6065","425eda7c625c87085b599616fb9f87a2ab042c38d208a70b8d27b31fb707bae2"
