"domain","collect","tags_str"
"03-a-life-ft.com","1617753600","['spam']"
"03550e.com","1617753600","['spam']"
"05-a-life-ft.com","1617753600","['spam']"
"061093240018.static.ctinets.com","1617753600","['malware']"
"07-a-life-ft.com","1617753600","['spam']"
"07949hd.com","1617753600","['spam']"
"08-a-life-ft.com","1617753600","['spam']"
"0qd.cc","1617753600","['malware']"
"10-a-life-ft.com","1617753600","['spam']"
"100of.cn","1617753600","['malware']"
"101.227.251.235:8081","1617753600","['malware']"
"103.10.169.212:4036","1617753600","['malware']"
"103.39.213.170:36912","1617753600","['malware']"
"103.red-81-36-71.dynamicip.rima-tde.net","1617753600","['malware']"
"113.140.48.82:8089","1617753600","['malware']"
"115.231.24.187:444","1617753600","['malware']"
"115.231.24.187:7867","1617753600","['malware']"
"116.59.25.201:3397","1617753600","['malware']"
"116.68.160.114:8080","1617753600","['malware']"
"118.25.7.83:36366","1617753600","['malware']"
"119.57.162.18:9145","1617753600","['malware']"
"121.18.88.186:8010","1617753600","['malware']"
"121.32.150.82:8089","1617753600","['malware']"
"125.46.81.106:1002","1617753600","['malware']"
"125.46.81.106:8088","1617753600","['malware']"
"125.46.81.106:9080","1617753600","['malware']"
"128.ip-149-202-47.eu","1617753600","['malware']"
"129.211.191.185:47434","1617753600","['malware']"
"1429h.com","1617753600","['malware']"
"152.136.152.45:8888","1617753600","['malware']"
"158.69.35.227:137","1617753600","['malware']"
"159.65.114.23:443","1617753600","['malware']"
"162.142.125.38:58558","1617753600","['malware']"
"162.247.74.216:60859","1617753600","['malware']"
"162.247.74.27:7680","1617753600","['malware']"
"167.114.98.96:2222","1617753600","['malware']"
"16vibes.com","1617753600","['spam']"
"170.210.71.10:2731","1617753600","['malware']"
"171.25.193.25:443","1617753600","['malware']"
"171.25.193.77:443","1617753600","['malware']"
"172.245.210.174:839","1617753600","['malware']"
"173msn.com","1617753600","['spam']"
"175.118.152.100:8080","1617753600","['malware']"
"178-17-170-179.static.as43289.net","1617753600","['malware']"
"178.17.170.179:444","1617753600","['malware']"
"178xx.cc","1617753600","['malware']"
"17haoping.com","1617753600","['spam']"
"17my.cc","1617753600","['malware']"
"18.27.197.252:443","1617753600","['malware']"
"180.97.80.12:8998","1617753600","['malware']"
"182.119.119.127:33667","1617753600","['malware']"
"182.73.147.154:8080","1617753600","['malware']"
"185.100.85.61:443","1617753600","['malware']"
"185.100.87.206:443","1617753600","['malware']"
"185.117.215.9:443","1617753600","['malware']"
"185.129.62.62:31196","1617753600","['malware']"
"185.129.62.62:32779","1617753600","['malware']"
"185.129.62.62:37736","1617753600","['malware']"
"185.129.62.62:48580","1617753600","['malware']"
"185.129.62.62:61906","1617753600","['malware']"
"185.129.62.62:8333","1617753600","['malware']"
"185.140.53.8:2040","1617753600","['malware']"
"185.158.114.106:443","1617753600","['malware']"
"185.191.124.143:443","1617753600","['malware']"
"185.220.101.193:20193","1617753600","['malware']"
"185.220.101.199:9050","1617753600","['malware']"
"185.220.101.215:7154","1617753600","['malware']"
"185.220.101.8:20008","1617753600","['malware']"
"185.220.101.8:63893","1617753600","['malware']"
"185.220.102.244:9080","1617753600","['malware']"
"185.222.202.12:9030","1617753600","['malware']"
"185.34.33.2:18224","1617753600","['malware']"
"185.34.33.2:31196","1617753600","['malware']"
"185.34.33.2:51413","1617753600","['malware']"
"185.34.33.2:9265","1617753600","['malware']"
"186.119.116.226:8091","1617753600","['malware']"
"187.17.172.218:5859","1617753600","['malware']"
"187.188.236.198:8050","1617753600","['malware']"
"187.188.236.198:8090","1617753600","['malware']"
"189.125.93.48:7074","1617753600","['malware']"
"190.12.66.27:8034","1617753600","['malware']"
"190.12.66.27:8041","1617753600","['malware']"
"193.218.118.95:443","1617753600","['malware']"
"194.165.16.67:5051","1617753600","['malware']"
"195.154.179.3:5555","1617753600","['malware']"
"198.23.229.170:60462","1617753600","['malware']"
"198.23.229.170:62837","1617753600","['malware']"
"198.23.229.170:63094","1617753600","['malware']"
"1vip188bet.com","1617753600","['spam']"
"2.57.122.97:34067","1617753600","['malware']"
"2.57.122.97:443","1617753600","['malware']"
"2012-henry-btc.com","1617753600","['generic']"
"20210404.xyz","1617753600","['spam']"
"2021alfa-bank.ru","1617753600","['phishing']"
"203186054237.static.ctinets.com","1617753600","['malware']"
"204.8.156.142:28692","1617753600","['malware']"
"204.8.156.142:64279","1617753600","['malware']"
"205.185.113.210:65466","1617753600","['malware']"
"205.185.113.210:666","1617753600","['malware']"
"205.185.113.210:676","1617753600","['malware']"
"205.185.113.210:999","1617753600","['malware']"
"206.189.127.6:8087","1617753600","['malware']"
"207-246-70-109.cprapid.com","1617753600","['phishing']"
"207.244.70.35:443","1617753600","['malware']"
"209.141.34.95:9030","1617753600","['malware']"
"211-75-141-112.hinet-ip.hinet.net","1617753600","['malware']"
"216-15-95-36.s2850.c3-0.tlg-cbr4.atw-tlg.pa.cable.rcncustomer.com","1617753600","['malware']"
"216.218.134.12:9040","1617753600","['malware']"
"218.245.1.169:8002","1617753600","['malware']"
"218.4.234.74:8082","1617753600","['malware']"
"218.75.211.14:8210","1617753600","['malware']"
"218.92.0.210:16516","1617753600","['malware']"
"218.93.207.40:9090","1617753600","['malware']"
"22-a-life-ft.com","1617753600","['spam']"
"221.181.185.200:8080","1617753600","['malware']"
"222.223.162.77:20000","1617753600","['malware']"
"23-a-life-ft.com","1617753600","['spam']"
"23.129.64.211:62478","1617753600","['malware']"
"237.ip-51-178-27.eu","1617753600","['malware']"
