"domain","collect","tags_str"
"02s48p.online","1622332800","['phishing']"
"02x.net.cn","1622332800","['malware']"
"037164373366.com","1622332800","['phishing']"
"05-2021-alfabank.ru","1622332800","['phishing']"
"060610.net","1622332800","['malware']"
"083735.ichengyun.net","1622332800","['malware']"
"1.nvprivateoffice.info","1622332800","['malware']"
"1000ys.org","1622332800","['malware']"
"106759.com","1622332800","['phishing']"
"116254.com","1622332800","['phishing']"
"123movies4u.biz","1622332800","['malware']"
"127-0-0-1.biz","1622332800","['malware']"
"134.red-79-158-88.dynamicip.rima-tde.net","1622332800","['malware']"
"13477033300.com","1622332800","['phishing']"
"138-219-100-78.meganetscm.net.br","1622332800","['malware']"
"144.red-83-32-30.dynamicip.rima-tde.net","1622332800","['malware']"
"146.red-79-158-107.dynamicip.rima-tde.net","1622332800","['malware']"
"197.red-83-59-250.dynamicip.rima-tde.net","1622332800","['malware']"
"19718037.com","1622332800","['phishing']"
"19kx.weebly.com","1622332800","['phishing']"
"1oota1.cloud","1622332800","['malware']"
"1xla.com","1622332800","['malware']"
"2021-shields-foods.com","1622332800","['malware']"
"2021alfabonus.ru","1622332800","['phishing']"
"2021bonusalfa.ru","1622332800","['phishing']"
"2021spainflplayerdescargar.info","1622332800","['generic']"
"20c97d8c3d.info","1622332800","['malware']"
"20cv.zip","1622332800","['malware']"
"20diensh.zip","1622332800","['malware']"
"20karwati.zip","1622332800","['malware']"
"20sharma.zip","1622332800","['malware']"
"20ssss.zip","1622332800","['malware']"
"227.red-79-145-147.dynamicip.rima-tde.net","1622332800","['malware']"
"255624.com","1622332800","['phishing']"
"28522dt.com","1622332800","['phishing']"
"2b1b5e01-b5fd-4492-acb1-8bd67363506c.id.repl.co","1622332800","['phishing']"
"2f9yd85b3xz016m.esnapbbar.com","1622332800","['malware']"
"30188.net","1622332800","['phishing']"
"320357818107178412.keepitsimplepos.com","1622332800","['phishing']"
"33boxfi4.net","1622332800","['phishing']"
"35887264783438259196663236696945541893.eu-gb.cf.appdomain.cloud","1622332800","['phishing']"
"360topspinner.com","1622332800","['phishing']"
"3658872.com","1622332800","['phishing']"
"380222001.xyz","1622332800","['malware']"
"3999winnie.ho.jumpmutchsskelyton.com","1622332800","['phishing']"
"3cz.us","1622332800","['phishing']"
"3dskrivare.design","1622332800","['malware']"
"407136.cloud4box.ru","1622332800","['malware']"
"4096.top","1622332800","['malware']"
"41ku.cn","1622332800","['malware']"
"42.red-83-57-211.dynamicip.rima-tde.net","1622332800","['malware']"
"445670.com","1622332800","['phishing']"
"44app.com.br","1622332800","['malware']"
"4678uu.com","1622332800","['malware']"
"469519.cn","1622332800","['malware']"
"48uhe4m.cf","1622332800","['phishing']"
"4gbr4qm7n0qftuk.cabinlifecustoms.com","1622332800","['malware']"
"4uhy6g6aaayyh94wcf.xyz","1622332800","['malware']"
"5000-alfa-click.ru","1622332800","['phishing']"
"51baocai.com","1622332800","['malware']"
"5617677.com","1622332800","['phishing']"
"5i6.cc","1622332800","['malware']"
"60d5e2b78d50c685e437890d56cdb494-dot-spow3039.df.r.appspot.com","1622332800","['phishing']"
"6548135.com","1622332800","['phishing']"
"68468438438.xyz","1622332800","['malware']"
"75.red-80-34-174.staticip.rima-tde.net","1622332800","['malware']"
"75959b.com","1622332800","['malware']"
"76424394036006433763038663958001395551.eu-gb.cf.appdomain.cloud","1622332800","['phishing']"
"772466.com","1622332800","['phishing']"
"78.red-83-40-133.dynamicip.rima-tde.net","1622332800","['malware']"
"7sevenpg.com","1622332800","['phishing']"
"7thcpcupdates.info","1622332800","['malware']"
"81.red-2-138-82.dynamicip.rima-tde.net","1622332800","['malware']"
"82-64-25-207.subs.proxad.net","1622332800","['malware']"
"86eod36.cn","1622332800","['phishing']"
"884035182153366-goldenpixelsfb.xyz","1622332800","['phishing']"
"888.mxde.cn","1622332800","['malware']"
"888tbet.com","1622332800","['phishing']"
"88bum.xyz","1622332800","['phishing']"
"88lt.cn","1622332800","['malware']"
"894522.com","1622332800","['malware']"
"8eas.com","1622332800","['phishing']"
"93653375439558908937007950633234521609.eu-gb.cf.appdomain.cloud","1622332800","['phishing']"
"991video.com","1622332800","['phishing']"
"993366231401534-goldenpixelsfb.xyz","1622332800","['phishing']"
"99qmqp.com","1622332800","['phishing']"
"9ee53ebc0a628d893cb2eef3bbf7136b.chooseyourflor.com","1622332800","['phishing']"
"9xvju5ydw2c.xyz","1622332800","['malware']"
"a-krylov.online","1622332800","['phishing']"
"a0539022.xsph.ru","1622332800","['malware']"
"a0539916.xsph.ru","1622332800","['malware']"
"a0545001.xsph.ru","1622332800","['malware']"
"a14.xyz","1622332800","['malware']"
"aalertpaqessknfirrmasi.000webhostapp.com","1622332800","['phishing']"
"abdamccovidcare.com","1622332800","['phishing']"
"abeegel.com","1622332800","['phishing']"
"abettertenant.com","1622332800","['phishing']"
"abidjiaintl.ml","1622332800","['malware']"
"abn-amro-authenticatie.club","1622332800","['malware']"
"abn-amro-code.com","1622332800","['malware']"
"abn-amro-klant-aanvraag.xyz","1622332800","['malware']"
"abndhlhukctdten.com","1622332800","['malware']"
"abnormallogin.webamazonsite.club","1622332800","['phishing']"
"abrakandabr.ru","1622332800","['malware']"
"absbulletin.com","1622332800","['malware']"
"abuelami.com","1622332800","['phishing']"
"abuelitami.com","1622332800","['phishing']"
"access.srco.com.sa","1622332800","['malware']"
"account-inbox.online","1622332800","['malware']"
"account-vectors.000webhostapp.com","1622332800","['phishing']"
"account.chinacreditunion.online","1622332800","['phishing']"
"accounts-inbox.ml","1622332800","['malware']"
"accounts-ukr.net-verification.online","1622332800","['malware']"
"accounts.ddns.info","1622332800","['malware']"
"acesfusfatuhi.com","1622332800","['malware']"
"acomul.com","1622332800","['phishing']"
"acounts.net-verification.online","1622332800","['malware']"
"activity-record.info","1622332800","['malware']"
"adamoupcycle.com","1622332800","['phishing']"
"adeptiacstg.amerisourcebergen.com","1622332800","['phishing']"
"adeptiadev.amerisourcebergen.com","1622332800","['phishing']"
"adrouterigh.com","1622332800","['malware']"
"ads.pub-fit.com","1622332800","['phishing']"
"aehreformasemanutencoes.com.br","1622332800","['phishing']"
"aeondspt.dev.portcities.cc","1622332800","['malware']"
"af.pub-fit.com","1622332800","['phishing']"
"afterfirst.net","1622332800","['malware']"
"agaaon.com","1622332800","['malware']"
"agendamento.unodesigndaluz.com.br","1622332800","['malware']"
"agensbobet588.com","1622332800","['phishing']"
"aifabanks.ru","1622332800","['phishing']"
"aiikmen.com","1622332800","['malware']"
"aikkmen.com","1622332800","['malware']"
"aiokmen.com","1622332800","['malware']"
"airobotworker.com","1622332800","['phishing']"
"airportblufftonhiltonheadisland.net","1622332800","['phishing']"
"airsigorta.com","1622332800","['generic']"
"aiyghc.xyz","1622332800","['malware']"
"ajax.mysq1.net","1622332800","['malware']"
"alaskayukonnavhda.com","1622332800","['phishing']"
"alcaido.com","1622332800","['malware']"
"aldpixwhqrf.com","1622332800","['malware']"
"aleum11.hopto.org","1622332800","['c2']"
"alexeykhobot.com","1622332800","['phishing']"
"alfa-blog.ru","1622332800","['phishing']"
"alfa-karantine.ru","1622332800","['phishing']"
"alfa-logs.ru","1622332800","['phishing']"
"alfa-mama.ru","1622332800","['phishing']"
"alfa-mob.ru","1622332800","['phishing']"
"alfa24b.ru","1622332800","['phishing']"
"alfa24l.ru","1622332800","['phishing']"
"alfa3rub.ru","1622332800","['phishing']"
"alfabank-bonus.ru","1622332800","['phishing']"
"alfabank-get-money.ru","1622332800","['phishing']"
"alfabank-travel.ru","1622332800","['phishing']"
"alfabanks1.ru","1622332800","['phishing']"
"alfablog.ru","1622332800","['phishing']"
"alfablog3.ru","1622332800","['phishing']"
"alfaopen.ru","1622332800","['phishing']"
"alfas-blog.ru","1622332800","['phishing']"
