"domain","collect","tags_str"
"00obstinada.email","1621382400","['spam']"
"022ab56b0c762b819b03769772ddb4d8-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"02x.net.cn","1621382400","['malware']"
"053ee1baf88676c7b5a24bf0e10f7bfe-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"06b8636b46d297d469026e8032ec0ec2-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"07gzaqkoog0f0ougcp.biz","1621382400","['spam']"
"083735.ichengyun.net","1621382400","['malware']"
"0b9wpd4wa26iatjvph.biz","1621382400","['spam']"
"0dwcj.tpctr.com","1621382400","['phishing']"
"0f5fc33366f778d4b51595eb4ffb08a8-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"0li7cve2bul6h997z2.biz","1621382400","['spam']"
"1.nvprivateoffice.info","1621382400","['malware']"
"1000ys.org","1621382400","['malware']"
"102421.com","1621382400","['phishing']"
"1046132a1550c1d97b8d3f59c8a137d6-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"106.red-88-12-81.dynamicip.rima-tde.net","1621382400","['malware']"
"1116.hopto.org","1621382400","['malware']"
"11284927a65103bcf0d263f5a5ade523-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"112aubid.ru","1621382400","['malware']"
"11dd4549d345320ddc42b6e67ef993d1-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"12031267321cc842731972caebaefc50-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"127-0-0-1.biz","1621382400","['malware']"
"138-219-100-78.meganetscm.net.br","1621382400","['malware']"
"1393124e81277d87537abbf5789178c0-dot-spow3039.df.r.appspot.com","1621382400","['phishing']"
"144.red-83-32-30.dynamicip.rima-tde.net","1621382400","['malware']"
"146.red-79-158-107.dynamicip.rima-tde.net","1621382400","['malware']"
"151014.com","1621382400","['phishing']"
"165f6049097ef4ce4f28c5d8e38d3d6f-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"1736.tpctr.com","1621382400","['phishing']"
"18-pa.bankofutah.com","1621382400","['phishing']"
"19-pa.bankofutah.com","1621382400","['phishing']"
"197.red-83-59-250.dynamicip.rima-tde.net","1621382400","['malware']"
"1ad46051210388ae9e65fa590de49175-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"1c6a5bd22c8bf32b4679979861a62942-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"1drv.cyou","1621382400","['malware']"
"1e011a17f4e0b429aa147b6230dad581-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"1hzj4m6ja.ecopharmarx.com","1621382400","['phishing']"
"1jp.one","1621382400","['spam']"
"1lg0xw4h1m5bs4ts3b.biz","1621382400","['spam']"
"1oota1.cloud","1621382400","['malware']"
"1xla.com","1621382400","['malware']"
"1yxpbh7i0exdgpbl0u.com","1621382400","['spam']"
"2010-george-boring.com","1621382400","['generic']"
"2021-alfabank.ru","1621382400","['phishing']"
"2021-shields-foods.com","1621382400","['generic']"
"2021alfabonus.ru","1621382400","['phishing']"
"2021bonusalfa.ru","1621382400","['phishing']"
"2021p.cn","1621382400","['phishing']"
"2021sahurdestegi.com","1621382400","['generic']"
"2029s3a-t69z9kh.com","1621382400","['spam']"
"208f520c9f2ad9c0f9dfeb6805056f96-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"20all.zip","1621382400","['malware']"
"20ssss.zip","1621382400","['malware']"
"2151.tpctr.com","1621382400","['phishing']"
"21cei.com","1621382400","['phishing']"
"227.red-79-145-147.dynamicip.rima-tde.net","1621382400","['malware']"
"23491c7d4d88f69499cc6f1fd9538768-dot-gle9392420309493993.rj.r.appspot.com","1621382400","['phishing']"
"239.red-79-145-69.dynamicip.rima-tde.net","1621382400","['malware']"
